state,action
[ 1  0 -1  0 -1  1  0  0  1],-3.8742048899999997
[ 0  1 -1 -1 -1  1  1 -1  1],-0.81
[ 0  1 -1 -1 -1  1  1  0  1],-0.6561000000000001
[ 1  0  0 -1 -1  1 -1  0  1],0
[ 1  0  0  0 -1  1 -1 -1  1],0
[ 1  0  0  0 -1  1 -1  0  1],-6.561
[ 1  0  0 -1 -1  1  0 -1  1],0
[ 1  0  0  0 -1  1  0 -1  1],6.561
[ 0  1 -1  0 -1  0 -1  1  1],0
[ 0  1  0 -1 -1  0 -1  1  1],0
[-1  1  1 -1 -1  0 -1  1  1],8.1
[-1  1  1  0 -1  0 -1  1  1],6.561
[ 0  1  0  0 -1  0 -1  1  1],4.3046721
[-1  0  1  0 -1  0 -1  1  1],-0.5314410000000002
[ 0  0  1 -1 -1  0 -1  1  1],0
[ 0  0  1  0 -1 -1 -1  1  1],0
[-1  0  1  1 -1  0 -1  1  1],-0.6561000000000001
[ 0  0  1  0 -1  0 -1  1  1],-0.43046721000000016
[ 0 -1  0  1 -1  0 -1  1  1],0
[ 0  0 -1  1 -1  0 -1  1  1],0
[ 0  0  0  1 -1 -1 -1  1  1],0
[-1  1  0  1 -1 -1 -1  1  1],-0.81
[-1  1  0  1 -1  0 -1  1  1],6.561
[ 0  0  0  1 -1  0 -1  1  1],4.3046721
[-1  0  0  0 -1  1 -1  1  1],-8.1
[ 0 -1  0  0 -1  1 -1  1  1],0
[ 0  0 -1  0 -1  1 -1  1  1],0
[ 0  0  0 -1 -1  1 -1  1  1],0
[ 0  0  0  0 -1  1 -1  1  1],-6.561
[ 1 -1  1 -1 -1  0  0  1  1],7.2171
[ 0 -1 -1  1 -1  0  0  1  1],5.3144100000000005
[ 0 -1  0  1 -1 -1  0  1  1],0
[ 0 -1  0  1 -1  0  0  1  1],4.3046721
[-1 -1  0  0 -1  1  0  1  1],-8.1
[ 0 -1 -1  0 -1  1  0  1  1],0
[ 0 -1  0 -1 -1  1  0  1  1],0
[ 0 -1  0  0 -1  1  0  1  1],-6.561
[ 0  1 -1  1 -1 -1 -1  1  1],8.1
[ 0  1 -1  1 -1 -1  0  1  1],6.561
[-1  0  1  0 -1 -1  0  1  1],-1.1160260999999996
[ 0  0  1 -1 -1 -1  0  1  1],0
[ 0  0  1  0 -1 -1  0  1  1],-0.9039811409999998
[ 0  0 -1  1 -1 -1  0  1  1],0
[-1  1  0  1 -1 -1  0  1  1],-0.6561000000000001
[ 0  0  0  1 -1 -1  0  1  1],-0.43046721000000016
[ 1  0  1  0  0 -1 -1 -1  1],-8.1
[ 1  0  1  0  0 -1 -1  0  1],-6.561
[ 1  0  1  0  0  0 -1 -1  1],-6.561
[ 1  0 -1  0  0  0  1 -1  1],-6.561
[-1  1 -1  1  0  0  1 -1  1],-0.7217100000000001
[-1 -1 -1  1  0  0  1  0  1],8.1
[-1  0 -1  1  0 -1  1  0  1],0
[-1  0 -1  1  0  0  1 -1  1],0
[-1  0 -1  1  0  0  1  0  1],6.561
[-1  1 -1 -1  0  1  0  0  1],-0.5314410000000002
[-1  1 -1  0  0  1 -1  0  1],0
[-1  1 -1  0  0  1  0 -1  1],-5.3144100000000005
[-1  1 -1 -1  0  1  1 -1  1],-0.891
[-1  1 -1 -1  0  1  1  0  1],-0.6561000000000001
[-1  1 -1  0  0  1  0  0  1],-0.43046721000000016
[ 0  1 -1  0  0  0  0  0  1],0.0
[-1 -1 -1  1  0  1  0  0  1],8.1
[ 0 -1 -1  1  0  1 -1  0  1],0
[ 0 -1 -1  1  0  1  0 -1  1],0
[ 0 -1 -1  1  0  1  0  0  1],6.561
[ 0  0 -1  1  0  0  0  0  1],4.778186031000001
[ 0  1  0  0  1  0  0 -1 -1],0
[ 0  1  0  0  1  0  0  0 -1],4.258801083635191
[-1  1  1  1  0  1 -1 -1 -1],8.1
[-1  1  1  1  0  1 -1 -1  0],6.561
[ 0  1  0  0  0  1 -1  0  0],4.3046721
[-1  1  0  1  1  0 -1  0 -1],0
[-1  1  0  1  1  0 -1  0  0],-6.561
[-1  1  1  0  1  1 -1 -1 -1],0
[-1  1  1  0  1  1 -1 -1  0],7.2171
[ 0  1  0  0  1  0  0 -1  0],2.624147138810682
[ 0  1  0  0  0  0  1 -1  0],3.158829214770658
[-1  1 -1  1  0  1  1 -1  0],-6.561
[ 0  1 -1  1  0  0  1 -1  0],-7.2870146721
[ 1  1 -1  0  1  0  0 -1 -1],0
[ 1  1 -1  0  1  0  0  0 -1],7.2171
[ 0  1  0 -1  0  0  0  1 -1],-5.3144100000000005
[-1  1  1  0  0  0  0  1 -1],-6.561
[ 0  1  0  0  0  0  0  1 -1],4.256890239690001
[ 0  1 -1  1 -1  0  0  1 -1],0
[ 0  1 -1  1  0 -1  0  1 -1],0
[ 0  1 -1  1  0  0 -1  1 -1],0
[ 0  1 -1  1  0  0  0  1 -1],-6.561
[ 1  1  0 -1 -1  0  0  1 -1],-8.1
[ 1  1  0 -1  0 -1  0  1 -1],0
[ 1  1  0 -1  0  0 -1  1 -1],0
[ 1  1  0 -1  0  0  0  1 -1],-6.561
[ 1  1  0  0 -1 -1  0  1 -1],0
[ 1  1  0  0 -1  0 -1  1 -1],0
[ 1  1 -1  0 -1  1 -1  1 -1],0
[ 1  1 -1  0 -1  1  0  1 -1],-0.6561000000000001
[ 1  1  0  0 -1  0  0  1 -1],0.0
[ 0  1  1 -1 -1  0  0  1 -1],0
[ 0  1  1  0 -1 -1  0  1 -1],0
[ 0  1  1  0 -1  0 -1  1 -1],0
[ 0  1  1  0 -1  0  0  1 -1],6.561
[ 0  1 -1 -1  0  1  1  0 -1],0
[ 0  1 -1  0  0  1  1 -1 -1],0
[ 0  1 -1  0  0  1  1  0 -1],-5.251699962000001
[ 1  1  0 -1  0 -1  1  0 -1],0
[ 1  1 -1 -1  0  1  1  0 -1],-0.6561000000000001
[ 1  1  0 -1  0  0  1  0 -1],0.043046720999999934
[ 0  1  1 -1  0 -1  1  0 -1],0
[ 0  1  1 -1  0  0  1 -1 -1],0
[ 0  1  1 -1  0  0  1  0 -1],-6.561
[ 1  1  0  0 -1 -1  1  0 -1],0
[ 1  1  0  0 -1  0  1  0 -1],-6.561
[ 1  1  0  0  0 -1  1  0 -1],6.561
[ 1  1 -1 -1  0  1 -1  1 -1],-8.1
[ 1  1 -1 -1  0  1  0  1 -1],-6.561
[ 1  1 -1  0  0  1  0  0 -1],-4.3046721
[ 1  1  0  1 -1 -1 -1  0  0],0
[ 1  1  0  1 -1  0 -1  0 -1],0
[ 1  1  0  1 -1  0 -1  0  0],7.282710000000001
[ 1  1  0  0  0  0  1 -1 -1],-7.2171
[-1  1  1  0  0  0  1 -1  0],3.648572100000001
[-1  1  0 -1  1  1  1 -1 -1],-8.1
[-1  1  0 -1  1  1  1 -1  0],-6.561
[-1  1  1  0 -1  1  1 -1 -1],8.1
[-1  1  1  0 -1  1  1 -1  0],6.561
[-1  1  0  1 -1  1  1 -1 -1],8.1
[-1  1  0  1 -1  1  1 -1  0],6.561
[-1  1  0  1  0  0  1 -1  0],4.3046721
[ 1  1 -1  0  1  0  0 -1  0],-6.087486068999999
[ 0  1  1 -1  1  0 -1 -1  0],0
[ 0  1  1  0  1 -1 -1 -1  0],0
[ 0  1  1  0  1  0 -1 -1 -1],0
[-1  1  1  0  1 -1 -1 -1  1],0
[-1  1  1  0  1  0 -1 -1  1],6.561
[ 0  1  1  0  1  0 -1 -1  0],4.778186031000001
[ 0  1 -1  1  0 -1  0 -1  1],0
[ 0  1 -1  1  0  0 -1 -1  1],-5.3144100000000005
[ 0  1 -1  1  0  0  0 -1  1],4.2142739859
[ 0  1  1 -1  0  0 -1 -1  1],0
[ 0  1  1  0 -1  0 -1 -1  1],-8.1
[ 0  1  1  0  0 -1 -1 -1  1],0
[-1  1  1  1  0  0 -1 -1  1],-0.8004420000000001
[ 0  1  1  0  0  0 -1 -1  1],-0.47351393100000005
[ 0  1  0  1  0 -1 -1 -1  1],0
[-1  1  0  1  1  0 -1 -1  1],-0.7217100000000001
[ 0  1  0  1  0  0 -1 -1  1],4.342983681690002
[ 0  1 -1  0  1  0 -1 -1  1],-8.1
[ 0  1  0 -1  1  0 -1 -1  1],-8.1
[ 0  1  0  0  1 -1 -1 -1  1],0
[-1  1 -1  0  1  1 -1 -1  1],-8.1
[-1  1  0 -1  1  1 -1 -1  1],0
[-1  1  0  0  1  1 -1 -1  1],-6.561
[ 0  1  0  0  1  0 -1 -1  1],-7.260146721
[ 0  1 -1 -1  1  0  0 -1  1],-8.1
[ 0  1 -1  0  1 -1  0 -1  1],-8.1
[ 0  1 -1  0  1  0  0 -1  1],-0.82161441261
[-1  1  0  1  1 -1  0 -1  1],-0.81
[-1  1  0  1  0  0  0 -1  1],-0.6561000000000001
[-1  1  0 -1  0  1  0 -1  1],-8.1
[-1  1  0  0  0  1 -1 -1  1],0
[-1  1 -1  1  0  1 -1 -1  1],-8.91
[-1  1 -1  1  0  1  0 -1  1],-6.561
[-1  1  0  0  0  1  0 -1  1],-7.260146721
[ 0  1  1  0 -1 -1  0 -1  1],-8.1
[ 0  1  1  0 -1  0  0 -1  1],-7.28271
[-1  1 -1  0  1  1  0 -1  1],-0.7217100000000001
[ 0  1 -1 -1  0  1  0 -1  1],-0.5314410000000002
[ 0  1 -1  0 -1  1  0 -1  1],0
[ 0  1 -1  0  0  1 -1 -1  1],0
[ 1  1 -1 -1  0  1  0 -1  1],-0.6561000000000001
[ 0  1 -1  0  0  1  0 -1  1],-0.43046721000000016
[ 0  1 -1 -1  0  0  1 -1  1],-0.5845851000000001
[ 0  1 -1  0 -1  0  1 -1  1],0
[ 0  1 -1  0  0 -1  1 -1  1],0
[ 0  1 -1 -1  0  1  1 -1  1],-0.7217100000000001
[ 0  1 -1  0  0  0  1 -1  1],-0.47351393100000005
[ 0  1 -1  1 -1  1 -1 -1  1],8.1
[ 0  1 -1  1 -1  1  0 -1  1],6.561
[ 0  1  1  1  0 -1 -1 -1  0],-8.1
[ 0  1  1  1  0  0 -1 -1 -1],0
[ 0  1  1  1  0  0 -1 -1  0],-7.217616560652
[ 1  1  0  1  0  0  0 -1 -1],-7.2171
[ 0  1  0  1  1 -1 -1 -1  0],5.3144100000000005
[ 0  1  0  1  1  0 -1 -1 -1],0
[ 0  1  0  1  1  0 -1 -1  0],3.648572100000001
[-1  1  1  1  1  0  0 -1 -1],7.282710000000001
[-1  1  0  1  0  1  0 -1  0],4.02900112179
[ 1  1  0  1  1 -1 -1 -1 -1],8.1
[ 1  1  0  1  1 -1 -1 -1  0],6.561
[ 0  1 -1  1  0  1 -1 -1  0],-8.1
[ 0  1  0  1 -1  1 -1 -1  0],5.8989951000000005
[ 0  1  0  1  0  1 -1 -1 -1],0
[ 0  1  0  1  0  1 -1 -1  0],4.122086031000002
[ 1  1  0  1 -1  1 -1 -1 -1],0
[ 1  1  0  1 -1  1 -1 -1  0],7.282710000000001
[ 0  1 -1  1  1 -1 -1 -1  1],-8.1
[ 0  1 -1  1  1  0 -1 -1  1],-6.561
[ 1  1  0  1 -1 -1 -1 -1  1],0
[ 1  1  0  1 -1  0 -1 -1  1],7.282710000000001
[-1  1  1  1  0  1  0 -1 -1],7.2171
[-1  1  0  1  0  1 -1 -1  1],-7.2171
[-1  1  0  1  0 -1  1 -1  1],-0.81
